semantic_id	authority_id	encoding_id	operands	explicit_reads	explicit_writes	implicit_reads	implicit_writes	ties	destructive_uses	early_clobbers	fixed_roles	overlap_restrictions	register_views	arrangements	lists_lanes	target_owned_operands	memory_kind	memory_range	memory_alignment	addressing	writeback	tag_access	gather_scatter_first_fault	atomicity	exclusives	ordering	progress	control_flow	stack_behavior	architecture	features	execution_level	security_virtualization	streaming_state	other_state_gates	effects	authority_requirements	determinism	faults	target_defined	deprecation
a64:semantic:instruction_form:sturh-32-ldst-unscaled:fc5195fc689f1130	a64:instruction_form:sturh-32-ldst-unscaled:fc5195fc689f1130	a64:encoding:sturh-32-ldst-unscaled:fc5195fc689f1130	rt:wN|rn:address|offset:signed9	rt|rn	none	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rt=wt_or_wzr;rt31=constant_zero_from_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	translation-selected-normal-or-device:write	write=2	required=1;natural=2;sp_check=formula:sp_alignment_check_if_rn_is_sp	base+signed_unscaled_offset	none	formula:memory_tagchecked_if_rn_not_sp	none	single-copy-atomic-if-naturally-aligned:2-byte-element	none	relaxed	immediate	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_required_by_sctlr_or_memory_type|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:stxr-sr32-ldstexclr:d8a4d6cd8c9c1f44	a64:instruction_form:stxr-sr32-ldstexclr:d8a4d6cd8c9c1f44	a64:encoding:stxr-sr32-ldstexclr:d8a4d6cd8c9c1f44	rs_status:gpr32|rt_value:gpr32|rn:address	rt_value|rn	rs_status	translation_regime|memory_attributes|exclusive_monitors	exclusive_monitors	none	none	rs_status	rn=xn_or_sp;rn31=sp;rs_status=ws_or_wzr;rs_status31=discarded_write_to_wzr;rt_value=wt_or_wzr;rt_value31=constant_zero_from_wzr	reject_if:rs_status==rt_value;reject_if:rs_status==rn&&rn!=31	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:conditional-exclusive-write	write_if_exclusive=4;write_otherwise=0	required=4;natural=4;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	conditional-exclusive-write:4-byte-range	conditional_store_and_clear_exclusive_monitors	success=relaxed;failure=relaxed	exclusive-loop-component	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:stxr-sr64-ldstexclr:18fd605bcef1b149	a64:instruction_form:stxr-sr64-ldstexclr:18fd605bcef1b149	a64:encoding:stxr-sr64-ldstexclr:18fd605bcef1b149	rs_status:gpr32|rt_value:gpr64|rn:address	rt_value|rn	rs_status	translation_regime|memory_attributes|exclusive_monitors	exclusive_monitors	none	none	rs_status	rn=xn_or_sp;rn31=sp;rs_status=ws_or_wzr;rs_status31=discarded_write_to_wzr;rt_value=xt_or_xzr;rt_value31=constant_zero_from_xzr	reject_if:rs_status==rt_value;reject_if:rs_status==rn&&rn!=31	wN|wzr|xN|xzr|address64|sp	none	none	sp|wzr|xzr	normal:atomic-capable:conditional-exclusive-write	write_if_exclusive=8;write_otherwise=0	required=8;natural=8;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	conditional-exclusive-write:8-byte-range	conditional_store_and_clear_exclusive_monitors	success=relaxed;failure=relaxed	exclusive-loop-component	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:stxrb-sr32-ldstexclr:e1520a179e16b844	a64:instruction_form:stxrb-sr32-ldstexclr:e1520a179e16b844	a64:encoding:stxrb-sr32-ldstexclr:e1520a179e16b844	rs_status:gpr32|rt_value:gpr32|rn:address	rt_value|rn	rs_status	translation_regime|memory_attributes|exclusive_monitors	exclusive_monitors	none	none	rs_status	rn=xn_or_sp;rn31=sp;rs_status=ws_or_wzr;rs_status31=discarded_write_to_wzr;rt_value=wt_or_wzr;rt_value31=constant_zero_from_wzr	reject_if:rs_status==rt_value;reject_if:rs_status==rn&&rn!=31	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:conditional-exclusive-write	write_if_exclusive=1;write_otherwise=0	required=1;natural=1;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	conditional-exclusive-write:1-byte-range	conditional_store_and_clear_exclusive_monitors	success=relaxed;failure=relaxed	exclusive-loop-component	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:stxrh-sr32-ldstexclr:7d3eefa29a7bc6c0	a64:instruction_form:stxrh-sr32-ldstexclr:7d3eefa29a7bc6c0	a64:encoding:stxrh-sr32-ldstexclr:7d3eefa29a7bc6c0	rs_status:gpr32|rt_value:gpr32|rn:address	rt_value|rn	rs_status	translation_regime|memory_attributes|exclusive_monitors	exclusive_monitors	none	none	rs_status	rn=xn_or_sp;rn31=sp;rs_status=ws_or_wzr;rs_status31=discarded_write_to_wzr;rt_value=wt_or_wzr;rt_value31=constant_zero_from_wzr	reject_if:rs_status==rt_value;reject_if:rs_status==rn&&rn!=31	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:conditional-exclusive-write	write_if_exclusive=2;write_otherwise=0	required=2;natural=2;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	conditional-exclusive-write:2-byte-range	conditional_store_and_clear_exclusive_monitors	success=relaxed;failure=relaxed	exclusive-loop-component	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:sub-32-addsub-imm:f49297296dd1889c	a64:instruction_form:sub-32-addsub-imm:f49297296dd1889c	a64:encoding:sub-32-addsub-imm:f49297296dd1889c	rd:gpr32|rn:gpr32|imm:encoded_immediate	rn	rd	none	none	none	none	none	none	none	wN	none	none	none	none	0	1	none	none	none	none	none	none	none	immediate	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	none	none	removed_if_authority_deprecates
a64:semantic:instruction_form:sub-32-addsub-shift:137892169b11673a	a64:instruction_form:sub-32-addsub-shift:137892169b11673a	a64:encoding:sub-32-addsub-shift:137892169b11673a	rd:gpr32|rn:gpr32|rm:gpr32|shift:u2|amount:u6	rn|rm	rd	none	none	none	none	none	none	none	wN	none	none	none	none	0	1	none	none	none	none	none	none	none	immediate	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	none	none	removed_if_authority_deprecates
a64:semantic:instruction_form:sub-64-addsub-imm:687788e2c2cf66d1	a64:instruction_form:sub-64-addsub-imm:687788e2c2cf66d1	a64:encoding:sub-64-addsub-imm:687788e2c2cf66d1	rd:gpr64|rn:gpr64|imm:encoded_immediate	rn	rd	none	none	none	none	none	none	none	xN	none	none	none	none	0	1	none	none	none	none	none	none	none	immediate	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	none	none	removed_if_authority_deprecates
a64:semantic:instruction_form:sub-64-addsub-shift:fb0c82e5e2c3f86f	a64:instruction_form:sub-64-addsub-shift:fb0c82e5e2c3f86f	a64:encoding:sub-64-addsub-shift:fb0c82e5e2c3f86f	rd:gpr64|rn:gpr64|rm:gpr64|shift:u2|amount:u6	rn|rm	rd	none	none	none	none	none	none	none	xN	none	none	none	none	0	1	none	none	none	none	none	none	none	immediate	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	none	none	removed_if_authority_deprecates
a64:semantic:instruction_form:sub-asimdsame-only:bf6ff56db18c3157	a64:instruction_form:sub-asimdsame-only:bf6ff56db18c3157	a64:encoding:sub-asimdsame-only:bf6ff56db18c3157	vd:simd|vn:simd|vm:simd	vn|vm	vd	fp_access_control|streaming_state	none	none	none	none	none	none	vN	formula:simd_arrangement_from_q_size	none	none	none	0	1	none	none	none	none	none	none	none	immediate	fallthrough	preserved:delta=0	Armv8-A	FEAT_AdvSIMD	EL0..EL3	any	formula:simd_streaming_gate	none	none	fp_simd_access_enabled	deterministic	architectural_fault:fp_simd_access_trap	none	removed_if_authority_deprecates
a64:semantic:instruction_form:subs-32-addsub-shift:d0551e47ea733c42	a64:instruction_form:subs-32-addsub-shift:d0551e47ea733c42	a64:encoding:subs-32-addsub-shift:d0551e47ea733c42	rd:gpr32|rn:gpr32|rm:gpr32|shift:u2|amount:u6	rn|rm	rd	none	NZCV	none	none	none	none	none	wN	none	none	none	none	0	1	none	none	none	none	none	none	none	immediate	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	none	none	removed_if_authority_deprecates
a64:semantic:instruction_form:subs-32s-addsub-imm:2576e33746f0bdbb	a64:instruction_form:subs-32s-addsub-imm:2576e33746f0bdbb	a64:encoding:subs-32s-addsub-imm:2576e33746f0bdbb	rd:gpr32|rn:gpr32|imm:encoded_immediate	rn	rd	none	NZCV	none	none	none	none	none	wN	none	none	none	none	0	1	none	none	none	none	none	none	none	immediate	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	none	none	removed_if_authority_deprecates
a64:semantic:instruction_form:subs-64-addsub-shift:1c0e1ab9a628d873	a64:instruction_form:subs-64-addsub-shift:1c0e1ab9a628d873	a64:encoding:subs-64-addsub-shift:1c0e1ab9a628d873	rd:gpr64|rn:gpr64|rm:gpr64|shift:u2|amount:u6	rn|rm	rd	none	NZCV	none	none	none	none	none	xN	none	none	none	none	0	1	none	none	none	none	none	none	none	immediate	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	none	none	removed_if_authority_deprecates
a64:semantic:instruction_form:subs-64s-addsub-imm:01f535880b57da4c	a64:instruction_form:subs-64s-addsub-imm:01f535880b57da4c	a64:encoding:subs-64s-addsub-imm:01f535880b57da4c	rd:gpr64|rn:gpr64|imm:encoded_immediate	rn	rd	none	NZCV	none	none	none	none	none	xN	none	none	none	none	0	1	none	none	none	none	none	none	none	immediate	fallthrough	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	none	none	deterministic	none	none	removed_if_authority_deprecates
a64:semantic:instruction_form:svc-ex-exception:58ce0b8bce0eb32b	a64:instruction_form:svc-ex-exception:58ce0b8bce0eb32b	a64:encoding:svc-ex-exception:58ce0b8bce0eb32b	imm16:u16	none	none	PSTATE|exception_state	pc|PSTATE|exception_state|ELR_ELx|SPSR_ELx	none	none	none	none	none	none	none	none	exception_target=max(current_el,EL1)	none	0	1	none	none	none	none	none	none	context_synchronizing	immediate	exception_terminal	preserved:delta=0	Armv8-A	base	EL0..EL3	any	any	none	trap	none	deterministic	architectural_fault:supervisor_call_exception	none	removed_if_authority_deprecates
a64:semantic:instruction_form:swp-32-memop:25042724865ac78e	a64:instruction_form:swp-32-memop:25042724865ac78e	a64:encoding:swp-32-memop:25042724865ac78e	rs_value:gpr32|rt_prior:gpr32|rn:address	rs_value|rn	rt_prior	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-modify-write	read=4;write=4	required=4;natural=4;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-read-modify-write:4-byte-range	none	relaxed	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:swp-64-memop:511f81723173ec39	a64:instruction_form:swp-64-memop:511f81723173ec39	a64:encoding:swp-64-memop:511f81723173ec39	rs_value:gpr64|rt_prior:gpr64|rn:address	rs_value|rn	rt_prior	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rs_value=xt_or_xzr;rs_value31=constant_zero_from_xzr;rt_prior=xt_or_xzr;rt_prior31=discarded_write_to_xzr	none	xN|xzr|address64|sp	none	none	sp|xzr	normal:atomic-capable:read-modify-write	read=8;write=8	required=8;natural=8;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-read-modify-write:8-byte-range	none	relaxed	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:swpa-32-memop:3a17b6fa9c035b80	a64:instruction_form:swpa-32-memop:3a17b6fa9c035b80	a64:encoding:swpa-32-memop:3a17b6fa9c035b80	rs_value:gpr32|rt_prior:gpr32|rn:address	rs_value|rn	rt_prior	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-modify-write	read=4;write=4	required=4;natural=4;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-read-modify-write:4-byte-range	none	acquire	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:swpa-64-memop:5865ff08c59403b5	a64:instruction_form:swpa-64-memop:5865ff08c59403b5	a64:encoding:swpa-64-memop:5865ff08c59403b5	rs_value:gpr64|rt_prior:gpr64|rn:address	rs_value|rn	rt_prior	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rs_value=xt_or_xzr;rs_value31=constant_zero_from_xzr;rt_prior=xt_or_xzr;rt_prior31=discarded_write_to_xzr	none	xN|xzr|address64|sp	none	none	sp|xzr	normal:atomic-capable:read-modify-write	read=8;write=8	required=8;natural=8;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-read-modify-write:8-byte-range	none	acquire	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:swpab-32-memop:389a465a96269b70	a64:instruction_form:swpab-32-memop:389a465a96269b70	a64:encoding:swpab-32-memop:389a465a96269b70	rs_value:gpr32|rt_prior:gpr32|rn:address	rs_value|rn	rt_prior	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-modify-write	read=1;write=1	required=1;natural=1;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-read-modify-write:1-byte-range	none	acquire	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:swpah-32-memop:fa49417c1563efd0	a64:instruction_form:swpah-32-memop:fa49417c1563efd0	a64:encoding:swpah-32-memop:fa49417c1563efd0	rs_value:gpr32|rt_prior:gpr32|rn:address	rs_value|rn	rt_prior	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-modify-write	read=2;write=2	required=2;natural=2;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-read-modify-write:2-byte-range	none	acquire	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:swpal-32-memop:426113a5262da3ec	a64:instruction_form:swpal-32-memop:426113a5262da3ec	a64:encoding:swpal-32-memop:426113a5262da3ec	rs_value:gpr32|rt_prior:gpr32|rn:address	rs_value|rn	rt_prior	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-modify-write	read=4;write=4	required=4;natural=4;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-read-modify-write:4-byte-range	none	acqrel	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:swpal-64-memop:2f074e3b43fbc1e9	a64:instruction_form:swpal-64-memop:2f074e3b43fbc1e9	a64:encoding:swpal-64-memop:2f074e3b43fbc1e9	rs_value:gpr64|rt_prior:gpr64|rn:address	rs_value|rn	rt_prior	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rs_value=xt_or_xzr;rs_value31=constant_zero_from_xzr;rt_prior=xt_or_xzr;rt_prior31=discarded_write_to_xzr	none	xN|xzr|address64|sp	none	none	sp|xzr	normal:atomic-capable:read-modify-write	read=8;write=8	required=8;natural=8;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-read-modify-write:8-byte-range	none	acqrel	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
a64:semantic:instruction_form:swpalb-32-memop:38f4d2f4ab20bb0a	a64:instruction_form:swpalb-32-memop:38f4d2f4ab20bb0a	a64:encoding:swpalb-32-memop:38f4d2f4ab20bb0a	rs_value:gpr32|rt_prior:gpr32|rn:address	rs_value|rn	rt_prior	translation_regime|memory_attributes	none	none	none	none	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	wN|wzr|address64|sp	none	none	sp|wzr	normal:atomic-capable:read-modify-write	read=1;write=1	required=1;natural=1;sp_check=formula:sp_alignment_check_if_rn_is_sp	base	none	formula:memory_tagchecked_if_rn_not_sp	none	atomic-read-modify-write:1-byte-range	none	acqrel	single-copy-atomic	fallthrough	preserved:delta=0	Armv8-A	FEAT_LSE	EL0..EL3	any	any	none	atomic	none	deterministic	architectural_fault:data_abort|architectural_fault:alignment_if_not_naturally_aligned|architectural_fault:sp_alignment_if_rn_is_sp_and_enabled|architectural_fault:tag_check_if_tagchecked	none	removed_if_authority_deprecates
